Date;Time;DateTime;TTV;Thickness;SawGroove;SawEdge;SawStep;LastEmptying;OutSixSigma;WafersProduction;SiliciumType
01/12/2017;13:00;01/12/2017 13:00;124;282;212;0;1;01/12/2017;1;12120000;Multi
01/12/2017;14:00;01/12/2017 14:00;127;282;210;0;1;01/12/2017;1;12122000;Multi
01/12/2017;15:00;01/12/2017 15:00;131;282;201;0;1;01/12/2017;1;12123000;Multi
01/12/2017;16:00;01/12/2017 16:00;135;282;204;0;1;01/12/2017;1;12125000;Multi
01/12/2017;17:00;01/12/2017 17:00;139;282;198;0;1;01/12/2017;1;12126000;Multi
01/12/2017;18:00;01/12/2017 18:00;143;282;199;0;1;01/12/2017;1;12128000;Multi
01/12/2017;19:00;01/12/2017 19:00;148;282;196;0;1;01/12/2017;1;12130000;Multi
01/12/2017;20:00;01/12/2017 20:00;153;282;197;0;1;01/12/2017;1;12131000;Multi
01/12/2017;21:00;01/12/2017 21:00;158;282;194;0;1;01/12/2017;1;12133000;Multi
01/12/2017;22:00;01/12/2017 22:00;163;282;200;0;1;01/12/2017;1;12135000;Multi
01/12/2017;23:00;01/12/2017 23:00;169;282;204;0;1;01/12/2017;1;12136000;Multi
02/12/2017;00:00;02/12/2017 00:00;175;282;195;0;1;01/12/2017;1;12137000;Multi
02/12/2017;01:00;02/12/2017 01:00;30;283;203;0;1;02/12/2017;0;12138000;Multi
02/12/2017;02:00;02/12/2017 02:00;30;283;202;0;1;02/12/2017;0;12140000;Multi
02/12/2017;03:00;02/12/2017 03:00;31;283;197;0;1;02/12/2017;0;12142000;Multi
02/12/2017;04:00;02/12/2017 04:00;32;283;196;0;1;02/12/2017;0;12143000;Multi
02/12/2017;05:00;02/12/2017 05:00;33;283;194;0;1;02/12/2017;0;12145000;Multi
02/12/2017;06:00;02/12/2017 06:00;34;283;196;0;1;02/12/2017;0;12146000;Multi
02/12/2017;07:00;02/12/2017 07:00;36;283;198;0;1;02/12/2017;0;12148000;Multi
02/12/2017;08:00;02/12/2017 08:00;38;283;198;0;1;02/12/2017;0;12149000;Multi
02/12/2017;09:00;02/12/2017 09:00;40;283;198;0;1;02/12/2017;0;12150000;Multi
02/12/2017;10:00;02/12/2017 10:00;42;283;197;0;1;02/12/2017;0;12152000;Multi
02/12/2017;11:00;02/12/2017 11:00;45;283;192;0;1;02/12/2017;0;12153000;Multi
02/12/2017;12:00;02/12/2017 12:00;48;283;197;0;1;02/12/2017;0;12154000;Multi
02/12/2017;13:00;02/12/2017 13:00;51;283;194;0;1;02/12/2017;0;12156000;Multi
02/12/2017;14:00;02/12/2017 14:00;54;283;194;0;1;02/12/2017;0;12157000;Multi
02/12/2017;15:00;02/12/2017 15:00;58;283;186;0;1;02/12/2017;0;12158000;Multi
02/12/2017;16:00;02/12/2017 16:00;62;283;193;0;1;02/12/2017;0;12160000;Multi
02/12/2017;17:00;02/12/2017 17:00;66;283;198;0;1;02/12/2017;0;12162000;Multi
02/12/2017;18:00;02/12/2017 18:00;70;283;193;0;1;02/12/2017;0;12164000;Multi
02/12/2017;19:00;02/12/2017 19:00;75;283;191;0;1;02/12/2017;0;12165000;Multi
02/12/2017;20:00;02/12/2017 20:00;80;283;189;0;1;02/12/2017;0;12167000;Multi
02/12/2017;21:00;02/12/2017 21:00;85;283;192;0;1;02/12/2017;0;12169000;Multi
02/12/2017;22:00;02/12/2017 22:00;90;283;190;0;1;02/12/2017;0;12170000;Multi
02/12/2017;23:00;02/12/2017 23:00;96;283;196;0;1;02/12/2017;1;12172000;Multi
03/12/2017;00:00;03/12/2017 00:00;102;283;203;0;1;02/12/2017;1;12174000;Multi
03/12/2017;01:00;03/12/2017 01:00;32;284;199;0;1;03/12/2017;0;12175000;Multi
03/12/2017;02:00;03/12/2017 02:00;32;284;199;0;1;03/12/2017;0;12177000;Multi
03/12/2017;03:00;03/12/2017 03:00;33;284;200;0;1;03/12/2017;0;12179000;Multi
03/12/2017;04:00;03/12/2017 04:00;34;284;198;0;1;03/12/2017;0;12181000;Multi
03/12/2017;05:00;03/12/2017 05:00;35;284;199;0;1;03/12/2017;0;12183000;Multi
03/12/2017;06:00;03/12/2017 06:00;36;284;200;0;1;03/12/2017;0;12184000;Multi
03/12/2017;07:00;03/12/2017 07:00;38;284;192;0;1;03/12/2017;0;12186000;Multi
03/12/2017;08:00;03/12/2017 08:00;40;284;184;0;1;03/12/2017;0;12188000;Multi
03/12/2017;09:00;03/12/2017 09:00;42;284;187;0;1;03/12/2017;0;12189000;Multi
03/12/2017;10:00;03/12/2017 10:00;44;284;190;0;1;03/12/2017;0;12191000;Multi
03/12/2017;11:00;03/12/2017 11:00;47;284;189;0;1;03/12/2017;0;12192000;Multi
03/12/2017;12:00;03/12/2017 12:00;50;284;190;0;1;03/12/2017;0;12193000;Multi
03/12/2017;13:00;03/12/2017 13:00;53;284;186;0;1;03/12/2017;0;12195000;Multi
03/12/2017;14:00;03/12/2017 14:00;56;284;188;0;1;03/12/2017;0;12197000;Multi
03/12/2017;15:00;03/12/2017 15:00;60;284;191;0;1;03/12/2017;0;12198000;Multi
03/12/2017;16:00;03/12/2017 16:00;64;284;191;0;1;03/12/2017;0;12199000;Multi
03/12/2017;17:00;03/12/2017 17:00;68;284;195;0;1;03/12/2017;0;12200000;Multi
03/12/2017;18:00;03/12/2017 18:00;72;284;195;0;1;03/12/2017;0;12202000;Multi
03/12/2017;19:00;03/12/2017 19:00;77;284;193;0;1;03/12/2017;0;12203000;Multi
03/12/2017;20:00;03/12/2017 20:00;82;284;202;0;1;03/12/2017;0;12205000;Multi
03/12/2017;21:00;03/12/2017 21:00;87;284;206;0;1;03/12/2017;0;12206000;Multi
03/12/2017;22:00;03/12/2017 22:00;92;284;205;0;1;03/12/2017;0;12207000;Multi
03/12/2017;23:00;03/12/2017 23:00;98;284;201;0;1;03/12/2017;1;12209000;Multi
04/12/2017;00:00;04/12/2017 00:00;104;284;203;0;1;03/12/2017;1;12210000;Multi
04/12/2017;01:00;04/12/2017 01:00;30;285;209;0;1;04/12/2017;0;12211000;Multi
04/12/2017;02:00;04/12/2017 02:00;30;285;210;0;1;04/12/2017;0;12213000;Multi
04/12/2017;03:00;04/12/2017 03:00;31;285;209;0;1;04/12/2017;0;12215000;Multi
04/12/2017;04:00;04/12/2017 04:00;32;285;209;0;1;04/12/2017;0;12217000;Multi
04/12/2017;05:00;04/12/2017 05:00;33;285;212;0;1;04/12/2017;0;12218000;Multi
04/12/2017;06:00;04/12/2017 06:00;34;285;214;0;1;04/12/2017;0;12219000;Multi
04/12/2017;07:00;04/12/2017 07:00;36;285;219;0;1;04/12/2017;0;12221000;Multi
04/12/2017;08:00;04/12/2017 08:00;38;285;215;0;1;04/12/2017;0;12222000;Multi
04/12/2017;09:00;04/12/2017 09:00;40;285;213;0;1;04/12/2017;0;12223000;Multi
04/12/2017;10:00;04/12/2017 10:00;42;285;216;0;1;04/12/2017;0;12225000;Multi
04/12/2017;11:00;04/12/2017 11:00;45;285;210;0;1;04/12/2017;0;12227000;Multi
04/12/2017;12:00;04/12/2017 12:00;48;285;214;0;1;04/12/2017;0;12228000;Multi
04/12/2017;13:00;04/12/2017 13:00;51;285;213;0;1;04/12/2017;0;12230000;Multi
04/12/2017;14:00;04/12/2017 14:00;54;285;219;0;1;04/12/2017;0;12232000;Multi
04/12/2017;15:00;04/12/2017 15:00;58;285;216;0;1;04/12/2017;0;12234000;Multi
04/12/2017;16:00;04/12/2017 16:00;62;285;213;0;1;04/12/2017;0;12236000;Multi
04/12/2017;17:00;04/12/2017 17:00;66;285;215;0;1;04/12/2017;0;12237000;Multi
04/12/2017;18:00;04/12/2017 18:00;70;285;216;0;1;04/12/2017;0;12239000;Multi
04/12/2017;19:00;04/12/2017 19:00;75;285;221;0;1;04/12/2017;0;12241000;Multi
04/12/2017;20:00;04/12/2017 20:00;80;285;218;0;1;04/12/2017;0;12242000;Multi
04/12/2017;21:00;04/12/2017 21:00;85;285;223;0;1;04/12/2017;0;12243000;Multi
04/12/2017;22:00;04/12/2017 22:00;90;285;217;0;1;04/12/2017;0;12244000;Multi
04/12/2017;23:00;04/12/2017 23:00;96;285;220;0;1;04/12/2017;1;12245000;Multi
05/12/2017;00:00;05/12/2017 00:00;102;285;213;0;1;04/12/2017;1;12247000;Multi
05/12/2017;01:00;05/12/2017 01:00;30;286;218;0;1;05/12/2017;0;12249000;Multi
05/12/2017;02:00;05/12/2017 02:00;30;286;220;0;1;05/12/2017;0;12250000;Multi
05/12/2017;03:00;05/12/2017 03:00;31;286;219;0;1;05/12/2017;0;12251000;Multi
05/12/2017;04:00;05/12/2017 04:00;32;286;217;0;1;05/12/2017;0;12253000;Multi
05/12/2017;05:00;05/12/2017 05:00;33;286;218;0;1;05/12/2017;0;12254000;Multi
05/12/2017;06:00;05/12/2017 06:00;34;286;217;0;1;05/12/2017;0;12256000;Multi
05/12/2017;07:00;05/12/2017 07:00;36;286;216;0;1;05/12/2017;0;12258000;Multi
05/12/2017;08:00;05/12/2017 08:00;38;286;213;0;1;05/12/2017;0;12260000;Multi
05/12/2017;09:00;05/12/2017 09:00;40;286;213;0;1;05/12/2017;0;12261000;Multi
05/12/2017;10:00;05/12/2017 10:00;42;286;218;0;1;05/12/2017;0;12263000;Multi
05/12/2017;11:00;05/12/2017 11:00;45;286;211;0;1;05/12/2017;0;12264000;Multi
05/12/2017;12:00;05/12/2017 12:00;48;286;208;0;1;05/12/2017;0;12265000;Multi
05/12/2017;13:00;05/12/2017 13:00;51;286;216;0;1;05/12/2017;0;12266000;Multi
05/12/2017;14:00;05/12/2017 14:00;54;286;224;0;1;05/12/2017;0;12268000;Multi
05/12/2017;15:00;05/12/2017 15:00;58;286;222;0;1;05/12/2017;0;12270000;Multi
05/12/2017;16:00;05/12/2017 16:00;62;286;222;0;1;05/12/2017;0;12271000;Multi
05/12/2017;17:00;05/12/2017 17:00;66;286;221;0;1;05/12/2017;0;12273000;Multi
05/12/2017;18:00;05/12/2017 18:00;70;286;214;0;1;05/12/2017;0;12275000;Multi
05/12/2017;19:00;05/12/2017 19:00;75;286;213;0;1;05/12/2017;0;12277000;Multi
05/12/2017;20:00;05/12/2017 20:00;80;286;213;0;1;05/12/2017;0;12278000;Multi
05/12/2017;21:00;05/12/2017 21:00;85;286;214;0;1;05/12/2017;0;12279000;Multi
05/12/2017;22:00;05/12/2017 22:00;90;286;218;0;1;05/12/2017;0;12281000;Multi
05/12/2017;23:00;05/12/2017 23:00;96;286;218;0;1;05/12/2017;1;12282000;Multi
06/12/2017;00:00;06/12/2017 00:00;102;286;219;0;1;05/12/2017;1;12283000;Multi
06/12/2017;01:00;06/12/2017 01:00;31;287;225;0;1;06/12/2017;0;12285000;Multi
06/12/2017;02:00;06/12/2017 02:00;31;287;222;0;1;06/12/2017;0;12287000;Multi
06/12/2017;03:00;06/12/2017 03:00;32;287;217;0;1;06/12/2017;0;12289000;Multi
06/12/2017;04:00;06/12/2017 04:00;33;287;213;0;1;06/12/2017;0;12290000;Multi
06/12/2017;05:00;06/12/2017 05:00;34;287;214;0;1;06/12/2017;0;12292000;Multi
06/12/2017;06:00;06/12/2017 06:00;35;287;217;0;1;06/12/2017;0;12294000;Multi
06/12/2017;07:00;06/12/2017 07:00;37;287;217;0;1;06/12/2017;0;12295000;Multi
06/12/2017;08:00;06/12/2017 08:00;39;287;213;0;1;06/12/2017;0;12297000;Multi
06/12/2017;09:00;06/12/2017 09:00;41;287;213;0;1;06/12/2017;0;12298000;Multi
06/12/2017;10:00;06/12/2017 10:00;43;287;212;0;1;06/12/2017;0;12299000;Multi
06/12/2017;11:00;06/12/2017 11:00;46;287;214;0;1;06/12/2017;0;12300000;Multi
06/12/2017;12:00;06/12/2017 12:00;49;287;213;0;1;06/12/2017;0;12302000;Multi
06/12/2017;13:00;06/12/2017 13:00;52;287;212;0;1;06/12/2017;0;12303000;Multi
06/12/2017;14:00;06/12/2017 14:00;55;287;215;0;1;06/12/2017;0;12305000;Multi
06/12/2017;15:00;06/12/2017 15:00;59;287;214;0;1;06/12/2017;0;12306000;Multi
06/12/2017;16:00;06/12/2017 16:00;63;287;212;0;1;06/12/2017;0;12307000;Multi
06/12/2017;17:00;06/12/2017 17:00;67;287;210;0;1;06/12/2017;0;12308000;Multi
06/12/2017;18:00;06/12/2017 18:00;71;287;211;0;1;06/12/2017;0;12309000;Multi
06/12/2017;19:00;06/12/2017 19:00;76;287;213;0;1;06/12/2017;0;12310000;Multi
06/12/2017;20:00;06/12/2017 20:00;81;287;220;0;1;06/12/2017;0;12311000;Multi
06/12/2017;21:00;06/12/2017 21:00;86;287;222;0;1;06/12/2017;0;12312000;Multi
06/12/2017;22:00;06/12/2017 22:00;91;287;222;0;1;06/12/2017;0;12314000;Multi
06/12/2017;23:00;06/12/2017 23:00;97;287;214;0;1;06/12/2017;1;12316000;Multi
07/12/2017;00:00;07/12/2017 00:00;103;287;215;0;1;06/12/2017;1;12318000;Multi
07/12/2017;01:00;07/12/2017 01:00;31;288;218;0;1;07/12/2017;0;12320000;Multi
07/12/2017;02:00;07/12/2017 02:00;31;288;220;0;1;07/12/2017;0;12321000;Multi
07/12/2017;03:00;07/12/2017 03:00;32;288;220;0;1;07/12/2017;0;12322000;Multi
07/12/2017;04:00;07/12/2017 04:00;33;288;224;0;1;07/12/2017;0;12324000;Multi
07/12/2017;05:00;07/12/2017 05:00;34;288;229;0;1;07/12/2017;0;12325000;Multi
07/12/2017;06:00;07/12/2017 06:00;35;288;230;0;1;07/12/2017;0;12326000;Multi
07/12/2017;07:00;07/12/2017 07:00;37;288;225;0;1;07/12/2017;0;12327000;Multi
07/12/2017;08:00;07/12/2017 08:00;39;288;231;0;1;07/12/2017;0;12328000;Multi
07/12/2017;09:00;07/12/2017 09:00;41;288;227;0;1;07/12/2017;0;12329000;Multi
07/12/2017;10:00;07/12/2017 10:00;43;288;232;0;1;07/12/2017;0;12330000;Multi
07/12/2017;11:00;07/12/2017 11:00;46;288;236;0;1;07/12/2017;0;12331000;Multi
07/12/2017;12:00;07/12/2017 12:00;49;288;234;0;1;07/12/2017;0;12332000;Multi
07/12/2017;13:00;07/12/2017 13:00;52;288;234;0;1;07/12/2017;0;12334000;Multi
07/12/2017;14:00;07/12/2017 14:00;55;288;239;0;1;07/12/2017;0;12336000;Multi
07/12/2017;15:00;07/12/2017 15:00;59;288;241;0;1;07/12/2017;0;12338000;Multi
07/12/2017;16:00;07/12/2017 16:00;63;288;246;0;1;07/12/2017;0;12340000;Multi
07/12/2017;17:00;07/12/2017 17:00;67;288;242;0;1;07/12/2017;0;12341000;Multi
07/12/2017;18:00;07/12/2017 18:00;71;288;245;0;1;07/12/2017;0;12343000;Multi
07/12/2017;19:00;07/12/2017 19:00;76;288;240;0;1;07/12/2017;0;12345000;Multi
07/12/2017;20:00;07/12/2017 20:00;81;288;233;0;1;07/12/2017;0;12347000;Multi
07/12/2017;21:00;07/12/2017 21:00;86;288;235;0;1;07/12/2017;0;12349000;Multi
07/12/2017;22:00;07/12/2017 22:00;91;288;237;0;1;07/12/2017;0;12350000;Multi
07/12/2017;23:00;07/12/2017 23:00;97;288;240;0;1;07/12/2017;1;12351000;Multi
08/12/2017;00:00;08/12/2017 00:00;103;288;240;0;1;07/12/2017;1;12353000;Multi
08/12/2017;01:00;08/12/2017 01:00;31;289;240;0;1;08/12/2017;0;12355000;Multi
08/12/2017;02:00;08/12/2017 02:00;31;289;239;0;1;08/12/2017;0;12357000;Multi
08/12/2017;03:00;08/12/2017 03:00;32;289;234;0;1;08/12/2017;0;12358000;Multi
08/12/2017;04:00;08/12/2017 04:00;33;289;238;0;1;08/12/2017;0;12360000;Multi
08/12/2017;05:00;08/12/2017 05:00;34;289;240;0;1;08/12/2017;0;12362000;Multi
08/12/2017;06:00;08/12/2017 06:00;35;289;244;0;1;08/12/2017;0;12363000;Multi
08/12/2017;07:00;08/12/2017 07:00;37;289;245;0;1;08/12/2017;0;12364000;Multi
08/12/2017;08:00;08/12/2017 08:00;39;289;248;0;1;08/12/2017;0;12365000;Multi
08/12/2017;09:00;08/12/2017 09:00;41;289;241;0;1;08/12/2017;0;12366000;Multi
08/12/2017;10:00;08/12/2017 10:00;43;289;241;0;1;08/12/2017;0;12367000;Multi
08/12/2017;11:00;08/12/2017 11:00;46;289;238;0;1;08/12/2017;0;12368000;Multi
08/12/2017;12:00;08/12/2017 12:00;49;289;234;0;1;08/12/2017;0;12370000;Multi
08/12/2017;13:00;08/12/2017 13:00;52;289;241;0;1;08/12/2017;0;12372000;Multi
08/12/2017;14:00;08/12/2017 14:00;55;289;242;0;1;08/12/2017;0;12374000;Multi
08/12/2017;15:00;08/12/2017 15:00;59;289;235;0;1;08/12/2017;0;12375000;Multi
08/12/2017;16:00;08/12/2017 16:00;63;289;237;0;1;08/12/2017;0;12377000;Multi
08/12/2017;17:00;08/12/2017 17:00;67;289;237;0;1;08/12/2017;0;12378000;Multi
08/12/2017;18:00;08/12/2017 18:00;71;289;236;0;1;08/12/2017;0;12380000;Multi
08/12/2017;19:00;08/12/2017 19:00;76;289;228;0;1;08/12/2017;0;12382000;Multi
08/12/2017;20:00;08/12/2017 20:00;81;289;233;0;1;08/12/2017;0;12383000;Multi
08/12/2017;21:00;08/12/2017 21:00;86;289;235;0;1;08/12/2017;0;12384000;Multi
08/12/2017;22:00;08/12/2017 22:00;91;289;238;0;1;08/12/2017;0;12386000;Multi
08/12/2017;23:00;08/12/2017 23:00;97;289;240;0;1;08/12/2017;1;12388000;Multi
09/12/2017;00:00;09/12/2017 00:00;103;289;242;0;1;08/12/2017;1;12390000;Multi
09/12/2017;01:00;09/12/2017 01:00;30;290;243;0;1;09/12/2017;0;12392000;Multi
09/12/2017;02:00;09/12/2017 02:00;30;290;244;0;1;09/12/2017;0;12394000;Multi
09/12/2017;03:00;09/12/2017 03:00;31;290;240;0;1;09/12/2017;0;12395000;Multi
09/12/2017;04:00;09/12/2017 04:00;32;290;242;0;1;09/12/2017;0;12397000;Multi
09/12/2017;05:00;09/12/2017 05:00;33;290;240;0;1;09/12/2017;0;12398000;Multi
09/12/2017;06:00;09/12/2017 06:00;34;290;234;0;1;09/12/2017;0;12399000;Multi
09/12/2017;07:00;09/12/2017 07:00;36;290;233;0;1;09/12/2017;0;12400000;Multi
09/12/2017;08:00;09/12/2017 08:00;38;290;240;0;1;09/12/2017;0;12401000;Multi
09/12/2017;09:00;09/12/2017 09:00;40;290;240;0;1;09/12/2017;0;12402000;Multi
09/12/2017;10:00;09/12/2017 10:00;42;290;242;0;1;09/12/2017;0;12403000;Multi
09/12/2017;11:00;09/12/2017 11:00;45;290;241;0;1;09/12/2017;0;12405000;Multi
09/12/2017;12:00;09/12/2017 12:00;48;290;245;0;1;09/12/2017;0;12406000;Multi
09/12/2017;13:00;09/12/2017 13:00;51;290;238;0;1;09/12/2017;0;12408000;Multi
09/12/2017;14:00;09/12/2017 14:00;54;290;238;0;1;09/12/2017;0;12410000;Multi
09/12/2017;15:00;09/12/2017 15:00;58;290;235;0;1;09/12/2017;0;12412000;Multi
09/12/2017;16:00;09/12/2017 16:00;62;290;241;0;1;09/12/2017;0;12413000;Multi
09/12/2017;17:00;09/12/2017 17:00;66;290;242;0;1;09/12/2017;0;12414000;Multi
09/12/2017;18:00;09/12/2017 18:00;70;290;244;0;1;09/12/2017;0;12415000;Multi
09/12/2017;19:00;09/12/2017 19:00;75;290;235;0;1;09/12/2017;0;12417000;Multi
09/12/2017;20:00;09/12/2017 20:00;80;290;243;0;1;09/12/2017;0;12419000;Multi
09/12/2017;21:00;09/12/2017 21:00;85;290;239;0;1;09/12/2017;0;12420000;Multi
09/12/2017;22:00;09/12/2017 22:00;90;290;237;0;1;09/12/2017;0;12421000;Multi
09/12/2017;23:00;09/12/2017 23:00;96;290;241;0;1;09/12/2017;1;12423000;Multi
10/12/2017;00:00;10/12/2017 00:00;102;290;246;0;1;09/12/2017;1;12424000;Multi
10/12/2017;01:00;10/12/2017 01:00;32;291;248;0;1;10/12/2017;0;12425000;Multi
10/12/2017;02:00;10/12/2017 02:00;32;291;242;0;1;10/12/2017;0;12427000;Multi
10/12/2017;03:00;10/12/2017 03:00;33;291;243;0;1;10/12/2017;0;12429000;Multi
10/12/2017;04:00;10/12/2017 04:00;34;291;236;0;1;10/12/2017;0;12430000;Multi
10/12/2017;05:00;10/12/2017 05:00;35;291;236;0;1;10/12/2017;0;12431000;Multi
10/12/2017;06:00;10/12/2017 06:00;36;291;236;0;1;10/12/2017;0;12432000;Multi
10/12/2017;07:00;10/12/2017 07:00;38;291;235;0;1;10/12/2017;0;12433000;Multi
10/12/2017;08:00;10/12/2017 08:00;40;291;233;0;1;10/12/2017;0;12435000;Multi
10/12/2017;09:00;10/12/2017 09:00;42;291;238;0;1;10/12/2017;0;12437000;Multi
10/12/2017;10:00;10/12/2017 10:00;44;291;244;0;1;10/12/2017;0;12438000;Multi
10/12/2017;11:00;10/12/2017 11:00;47;291;244;0;1;10/12/2017;0;12439000;Multi
10/12/2017;12:00;10/12/2017 12:00;50;291;242;0;1;10/12/2017;0;12440000;Multi
10/12/2017;13:00;10/12/2017 13:00;53;291;245;0;1;10/12/2017;0;12441000;Multi
10/12/2017;14:00;10/12/2017 14:00;56;291;242;0;1;10/12/2017;0;12442000;Multi
10/12/2017;15:00;10/12/2017 15:00;60;291;235;0;1;10/12/2017;0;12443000;Multi
10/12/2017;16:00;10/12/2017 16:00;64;291;241;0;1;10/12/2017;0;12444000;Multi
10/12/2017;17:00;10/12/2017 17:00;68;291;239;0;1;10/12/2017;0;12445000;Multi
10/12/2017;18:00;10/12/2017 18:00;72;291;239;0;1;10/12/2017;0;12446000;Multi
10/12/2017;19:00;10/12/2017 19:00;77;291;243;0;1;10/12/2017;0;12447000;Multi
10/12/2017;20:00;10/12/2017 20:00;82;291;240;0;1;10/12/2017;0;12449000;Multi
10/12/2017;21:00;10/12/2017 21:00;87;291;244;0;1;10/12/2017;0;12451000;Multi
10/12/2017;22:00;10/12/2017 22:00;92;291;238;0;1;10/12/2017;0;12453000;Multi
10/12/2017;23:00;10/12/2017 23:00;98;291;245;0;1;10/12/2017;1;12454000;Multi
11/12/2017;00:00;11/12/2017 00:00;104;291;241;0;1;10/12/2017;1;12456000;Multi
11/12/2017;01:00;11/12/2017 01:00;30;292;245;0;1;11/12/2017;0;12457000;Multi
11/12/2017;02:00;11/12/2017 02:00;30;292;244;0;1;11/12/2017;0;12458000;Multi
11/12/2017;03:00;11/12/2017 03:00;31;292;244;0;1;11/12/2017;0;12459000;Multi
11/12/2017;04:00;11/12/2017 04:00;32;292;246;0;1;11/12/2017;0;12461000;Multi
11/12/2017;05:00;11/12/2017 05:00;33;292;242;0;1;11/12/2017;0;12463000;Multi
11/12/2017;06:00;11/12/2017 06:00;34;292;236;0;1;11/12/2017;0;12464000;Multi
11/12/2017;07:00;11/12/2017 07:00;36;292;238;0;1;11/12/2017;0;12466000;Multi
11/12/2017;08:00;11/12/2017 08:00;38;292;237;0;1;11/12/2017;0;12467000;Multi
11/12/2017;09:00;11/12/2017 09:00;40;292;234;0;1;11/12/2017;0;12469000;Multi
11/12/2017;10:00;11/12/2017 10:00;42;292;226;0;1;11/12/2017;0;12471000;Multi
11/12/2017;11:00;11/12/2017 11:00;45;292;228;0;1;11/12/2017;0;12473000;Multi
11/12/2017;12:00;11/12/2017 12:00;48;292;231;0;1;11/12/2017;0;12475000;Multi
11/12/2017;13:00;11/12/2017 13:00;51;292;227;0;1;11/12/2017;0;12477000;Multi
11/12/2017;14:00;11/12/2017 14:00;54;292;224;0;1;11/12/2017;0;12478000;Multi
11/12/2017;15:00;11/12/2017 15:00;58;292;217;0;1;11/12/2017;0;12479000;Multi
11/12/2017;16:00;11/12/2017 16:00;62;292;223;0;1;11/12/2017;0;12480000;Multi
11/12/2017;17:00;11/12/2017 17:00;66;292;218;0;1;11/12/2017;0;12482000;Multi
11/12/2017;18:00;11/12/2017 18:00;70;292;210;0;1;11/12/2017;0;12483000;Multi
11/12/2017;19:00;11/12/2017 19:00;75;292;209;0;1;11/12/2017;0;12484000;Multi
11/12/2017;20:00;11/12/2017 20:00;80;292;206;0;1;11/12/2017;0;12486000;Multi
11/12/2017;21:00;11/12/2017 21:00;85;292;204;0;1;11/12/2017;0;12488000;Multi
11/12/2017;22:00;11/12/2017 22:00;90;292;202;0;1;11/12/2017;0;12489000;Multi
11/12/2017;23:00;11/12/2017 23:00;96;292;209;0;1;11/12/2017;1;12490000;Multi
12/12/2017;00:00;12/12/2017 00:00;102;292;210;0;1;11/12/2017;1;12492000;Multi
12/12/2017;01:00;12/12/2017 01:00;31;293;211;0;1;12/12/2017;0;12494000;Multi
12/12/2017;02:00;12/12/2017 02:00;31;293;211;0;1;12/12/2017;0;12496000;Multi
12/12/2017;03:00;12/12/2017 03:00;32;293;217;0;1;12/12/2017;0;12497000;Multi
12/12/2017;04:00;12/12/2017 04:00;33;293;219;0;1;12/12/2017;0;12499000;Multi
12/12/2017;05:00;12/12/2017 05:00;34;293;219;0;1;12/12/2017;0;12500000;Multi
12/12/2017;06:00;12/12/2017 06:00;35;293;213;0;1;12/12/2017;0;12502000;Multi
12/12/2017;07:00;12/12/2017 07:00;37;293;218;0;1;12/12/2017;0;12503000;Multi
12/12/2017;08:00;12/12/2017 08:00;39;293;217;0;1;12/12/2017;0;12504000;Multi
12/12/2017;09:00;12/12/2017 09:00;41;293;218;0;1;12/12/2017;0;12505000;Multi
12/12/2017;10:00;12/12/2017 10:00;43;293;217;0;1;12/12/2017;0;12507000;Multi
12/12/2017;11:00;12/12/2017 11:00;46;293;213;0;1;12/12/2017;0;12509000;Multi
12/12/2017;12:00;12/12/2017 12:00;49;293;218;0;1;12/12/2017;0;12510000;Multi
12/12/2017;13:00;12/12/2017 13:00;52;293;221;0;1;12/12/2017;0;12511000;Multi
12/12/2017;14:00;12/12/2017 14:00;55;293;221;0;1;12/12/2017;0;12512000;Multi
12/12/2017;15:00;12/12/2017 15:00;59;293;216;0;1;12/12/2017;0;12514000;Multi
12/12/2017;16:00;12/12/2017 16:00;63;293;213;0;1;12/12/2017;0;12515000;Multi
12/12/2017;17:00;12/12/2017 17:00;67;293;206;0;1;12/12/2017;0;12516000;Multi
12/12/2017;18:00;12/12/2017 18:00;71;293;202;0;1;12/12/2017;0;12517000;Multi
12/12/2017;19:00;12/12/2017 19:00;76;293;198;0;1;12/12/2017;0;12518000;Multi
12/12/2017;20:00;12/12/2017 20:00;81;293;198;0;1;12/12/2017;0;12520000;Multi
12/12/2017;21:00;12/12/2017 21:00;86;293;189;0;1;12/12/2017;0;12522000;Multi
12/12/2017;22:00;12/12/2017 22:00;91;293;184;0;1;12/12/2017;0;12523000;Multi
12/12/2017;23:00;12/12/2017 23:00;97;293;186;0;1;12/12/2017;1;12525000;Multi
13/12/2017;00:00;13/12/2017 00:00;103;293;185;0;1;12/12/2017;1;12527000;Multi
13/12/2017;01:00;13/12/2017 01:00;31;294;185;0;1;13/12/2017;0;12529000;Multi
13/12/2017;02:00;13/12/2017 02:00;31;294;188;0;1;13/12/2017;0;12530000;Multi
13/12/2017;03:00;13/12/2017 03:00;32;294;190;0;1;13/12/2017;0;12531000;Multi
13/12/2017;04:00;13/12/2017 04:00;33;294;199;0;1;13/12/2017;0;12532000;Multi
13/12/2017;05:00;13/12/2017 05:00;34;294;191;0;1;13/12/2017;0;12533000;Multi
13/12/2017;06:00;13/12/2017 06:00;35;294;185;0;1;13/12/2017;0;12535000;Multi
13/12/2017;07:00;13/12/2017 07:00;37;294;183;0;1;13/12/2017;0;12537000;Multi
13/12/2017;08:00;13/12/2017 08:00;39;294;177;0;1;13/12/2017;0;12539000;Multi
